"across","along","height","tank","instant"
"220.0","100.0","3.287","Deep","10"
"240.0","100.0","2.263","Deep","10"
"260.0","100.0","0.77","Deep","10"
"280.0","100.0","-0.739","Deep","10"
"300.0","100.0","-1.852","Deep","10"
"20.0","120.0","-5.082","Deep","10"
"40.0","120.0","-4.999","Deep","10"
"60.0","120.0","-4.7","Deep","10"
"80.0","120.0","-4.005","Deep","10"
"100.0","120.0","-2.808","Deep","10"
"120.0","120.0","-1.176","Deep","10"
"140.0","120.0","0.632","Deep","10"
"160.0","120.0","2.241","Deep","10"
"180.0","120.0","3.277","Deep","10"
"200.0","120.0","3.502","Deep","10"
"220.0","120.0","2.895","Deep","10"
"240.0","120.0","1.657","Deep","10"
"260.0","120.0","0.152","Deep","10"
"280.0","120.0","-1.21","Deep","10"
"300.0","120.0","-2.089","Deep","10"
"20.0","140.0","-4.005","Deep","10"
"40.0","140.0","-3.726","Deep","10"
"60.0","140.0","-3.124","Deep","10"
"80.0","140.0","-2.157","Deep","10"
"100.0","140.0","-0.856","Deep","10"
"120.0","140.0","0.632","Deep","10"
"140.0","140.0","2.051","Deep","10"
"160.0","140.0","3.098","Deep","10"
"180.0","140.0","3.524","Deep","10"
"200.0","140.0","3.221","Deep","10"
"220.0","140.0","2.263","Deep","10"
"240.0","140.0","0.896","Deep","10"
"260.0","140.0","-0.531","Deep","10"
"280.0","140.0","-1.669","Deep","10"
"300.0","140.0","-2.261","Deep","10"
"20.0","160.0","-1.829","Deep","10"
"40.0","160.0","-1.501","Deep","10"
"60.0","160.0","-0.856","Deep","10"
"80.0","160.0","0.065","Deep","10"
"100.0","160.0","1.156","Deep","10"
"120.0","160.0","2.241","Deep","10"
"140.0","160.0","3.098","Deep","10"
"160.0","160.0","3.512","Deep","10"
"180.0","160.0","3.346","Deep","10"
"200.0","160.0","2.596","Deep","10"
"220.0","160.0","1.405","Deep","10"
"240.0","160.0","0.033","Deep","10"
"260.0","160.0","-1.21","Deep","10"
"280.0","160.0","-2.049","Deep","10"
"300.0","160.0","-2.317","Deep","10"
"20.0","180.0","0.632","Deep","10"
"40.0","180.0","0.9","Deep","10"
"60.0","180.0","1.399","Deep","10"
"80.0","180.0","2.051","Deep","10"
"100.0","180.0","2.73","Deep","10"
"120.0","180.0","3.277","Deep","10"
"140.0","180.0","3.524","Deep","10"
"160.0","180.0","3.346","Deep","10"
"180.0","180.0","2.7","Deep","10"
"200.0","180.0","1.657","Deep","10"
"220.0","180.0","0.395","Deep","10"
"240.0","180.0","-0.839","Deep","10"
"260.0","180.0","-1.795","Deep","10"
"280.0","180.0","-2.278","Deep","10"
"300.0","180.0","-2.211","Deep","10"
"20.0","200.0","2.581","Deep","10"
"40.0","200.0","2.73","Deep","10"
"60.0","200.0","2.989","Deep","10"
"80.0","200.0","3.277","Deep","10"
"100.0","200.0","3.488","Deep","10"
"120.0","200.0","3.502","Deep","10"
"140.0","200.0","3.221","Deep","10"
"160.0","200.0","2.596","Deep","10"
"180.0","200.0","1.657","Deep","10"
"200.0","200.0","0.519","Deep","10"
"220.0","200.0","-0.637","Deep","10"
"240.0","200.0","-1.601","Deep","10"
"260.0","200.0","-2.19","Deep","10"
"280.0","200.0","-2.297","Deep","10"
"300.0","200.0","-1.919","Deep","10"
"20.0","220.0","3.488","Deep","10"
"40.0","220.0","3.512","Deep","10"
"60.0","220.0","3.527","Deep","10"
"80.0","220.0","3.476","Deep","10"
"100.0","220.0","3.287","Deep","10"
"120.0","220.0","2.895","Deep","10"
"140.0","220.0","2.263","Deep","10"
"160.0","220.0","1.405","Deep","10"
"180.0","220.0","0.395","Deep","10"
"200.0","220.0","-0.637","Deep","10"
"220.0","220.0","-1.529","Deep","10"
"240.0","220.0","-2.126","Deep","10"
"260.0","220.0","-2.317","Deep","10"
"280.0","220.0","-2.068","Deep","10"
"300.0","220.0","-1.442","Deep","10"
"20.0","240.0","3.221","Deep","10"
"40.0","240.0","3.148","Deep","10"
"60.0","240.0","2.985","Deep","10"
"80.0","240.0","2.7","Deep","10"
"100.0","240.0","2.263","Deep","10"
"120.0","240.0","1.657","Deep","10"
"140.0","240.0","0.896","Deep","10"
"160.0","240.0","0.033","Deep","10"
"180.0","240.0","-0.839","Deep","10"
"200.0","240.0","-1.601","Deep","10"
"220.0","240.0","-2.126","Deep","10"
"240.0","240.0","-2.318","Deep","10"
"260.0","240.0","-2.132","Deep","10"
"280.0","240.0","-1.597","Deep","10"
"300.0","240.0","-0.817","Deep","10"
"20.0","260.0","2.027","Deep","10"
"40.0","260.0","1.905","Deep","10"
"60.0","260.0","1.657","Deep","10"
"80.0","260.0","1.278","Deep","10"
"100.0","260.0","0.77","Deep","10"
"120.0","260.0","0.152","Deep","10"
"140.0","260.0","-0.531","Deep","10"
"160.0","260.0","-1.21","Deep","10"
"180.0","260.0","-1.795","Deep","10"
"200.0","260.0","-2.19","Deep","10"
"220.0","260.0","-2.317","Deep","10"
"240.0","260.0","-2.132","Deep","10"
"260.0","260.0","-1.647","Deep","10"
"280.0","260.0","-0.934","Deep","10"
"300.0","260.0","-0.114","Deep","10"
"20.0","280.0","0.395","Deep","10"
"40.0","280.0","0.273","Deep","10"
"60.0","280.0","0.033","Deep","10"
"80.0","280.0","-0.312","Deep","10"
"100.0","280.0","-0.739","Deep","10"
"120.0","280.0","-1.21","Deep","10"
"140.0","280.0","-1.669","Deep","10"
"160.0","280.0","-2.049","Deep","10"
"180.0","280.0","-2.278","Deep","10"
"200.0","280.0","-2.297","Deep","10"
"220.0","280.0","-2.068","Deep","10"
"240.0","280.0","-1.597","Deep","10"
"260.0","280.0","-0.934","Deep","10"
"280.0","280.0","-0.171","Deep","10"
"300.0","280.0","0.569","Deep","10"
"20.0","300.0","-1.122","Deep","10"
"40.0","300.0","-1.21","Deep","10"
"60.0","300.0","-1.376","Deep","10"
"80.0","300.0","-1.601","Deep","10"
"100.0","300.0","-1.852","Deep","10"
"120.0","300.0","-2.089","Deep","10"
"140.0","300.0","-2.261","Deep","10"
"160.0","300.0","-2.317","Deep","10"
"180.0","300.0","-2.211","Deep","10"
"200.0","300.0","-1.919","Deep","10"
"220.0","300.0","-1.442","Deep","10"
"240.0","300.0","-0.817","Deep","10"
"260.0","300.0","-0.114","Deep","10"
"280.0","300.0","0.569","Deep","10"
"300.0","300.0","1.131","Deep","10"
"20.0","20.0","5.939","Deep","11"
"40.0","20.0","5.492","Deep","11"
"60.0","20.0","3.442","Deep","11"
"80.0","20.0","0.418","Deep","11"
"100.0","20.0","-2.527","Deep","11"
"120.0","20.0","-4.434","Deep","11"
"140.0","20.0","-4.786","Deep","11"
"160.0","20.0","-3.638","Deep","11"
"180.0","20.0","-1.528","Deep","11"
"200.0","20.0","0.768","Deep","11"
"220.0","20.0","2.521","Deep","11"
"240.0","20.0","3.273","Deep","11"
"260.0","20.0","2.938","Deep","11"
"280.0","20.0","1.771","Deep","11"
"300.0","20.0","0.241","Deep","11"
"20.0","40.0","5.492","Deep","11"
"40.0","40.0","4.515","Deep","11"
"60.0","40.0","2.377","Deep","11"
"80.0","40.0","-0.445","Deep","11"
"100.0","40.0","-3.055","Deep","11"
"120.0","40.0","-4.617","Deep","11"
"140.0","40.0","-4.699","Deep","11"
"160.0","40.0","-3.399","Deep","11"
"180.0","40.0","-1.254","Deep","11"
"200.0","40.0","0.988","Deep","11"
"220.0","40.0","2.64","Deep","11"
"240.0","40.0","3.286","Deep","11"
"260.0","40.0","2.87","Deep","11"
"280.0","40.0","1.664","Deep","11"
"300.0","40.0","0.135","Deep","11"
"20.0","60.0","3.442","Deep","11"
"40.0","60.0","2.377","Deep","11"
"60.0","60.0","0.418","Deep","11"
"80.0","60.0","-1.917","Deep","11"
"100.0","60.0","-3.883","Deep","11"
"120.0","60.0","-4.821","Deep","11"
"140.0","60.0","-4.436","Deep","11"
"160.0","60.0","-2.889","Deep","11"
"180.0","60.0","-0.714","Deep","11"
"200.0","60.0","1.399","Deep","11"
"220.0","60.0","2.846","Deep","11"
"240.0","60.0","3.286","Deep","11"
"260.0","60.0","2.721","Deep","11"
"280.0","60.0","1.447","Deep","11"
"300.0","60.0","-0.071","Deep","11"
"20.0","80.0","0.418","Deep","11"
"40.0","80.0","-0.445","Deep","11"
"60.0","80.0","-1.917","Deep","11"
"80.0","80.0","-3.506","Deep","11"
"100.0","80.0","-4.617","Deep","11"
"120.0","80.0","-4.786","Deep","11"
"140.0","80.0","-3.864","Deep","11"
"160.0","80.0","-2.079","Deep","11"
"180.0","80.0","0.059","Deep","11"
"200.0","80.0","1.942","Deep","11"
"220.0","80.0","3.078","Deep","11"
"240.0","80.0","3.229","Deep","11"
"260.0","80.0","2.466","Deep","11"
"280.0","80.0","1.116","Deep","11"
"300.0","80.0","-0.368","Deep","11"
"20.0","100.0","-2.527","Deep","11"
"40.0","100.0","-3.055","Deep","11"
"60.0","100.0","-3.883","Deep","11"
"80.0","100.0","-4.617","Deep","11"
"100.0","100.0","-4.838","Deep","11"
"120.0","100.0","-4.266","Deep","11"
"140.0","100.0","-2.889","Deep","11"
"160.0","100.0","-0.982","Deep","11"
"180.0","100.0","0.988","Deep","11"
"200.0","100.0","2.521","Deep","11"
"220.0","100.0","3.252","Deep","11"
"240.0","100.0","3.058","Deep","11"
"260.0","100.0","2.083","Deep","11"
"280.0","100.0","0.673","Deep","11"
"300.0","100.0","-0.737","Deep","11"
"20.0","120.0","-4.434","Deep","11"
"40.0","120.0","-4.617","Deep","11"
"60.0","120.0","-4.821","Deep","11"
"80.0","120.0","-4.786","Deep","11"
"100.0","120.0","-4.266","Deep","11"
"120.0","120.0","-3.148","Deep","11"
"140.0","120.0","-1.528","Deep","11"
"160.0","120.0","0.303","Deep","11"
"180.0","120.0","1.942","Deep","11"
"200.0","120.0","3.01","Deep","11"
"220.0","120.0","3.274","Deep","11"
"240.0","120.0","2.721","Deep","11"
"260.0","120.0","1.556","Deep","11"
"280.0","120.0","0.135","Deep","11"
"300.0","120.0","-1.145","Deep","11"
"20.0","140.0","-4.786","Deep","11"
"40.0","140.0","-4.699","Deep","11"
"60.0","140.0","-4.436","Deep","11"
"80.0","140.0","-3.864","Deep","11"
"100.0","140.0","-2.889","Deep","11"
"120.0","140.0","-1.528","Deep","11"
"140.0","140.0","0.059","Deep","11"
"160.0","140.0","1.591","Deep","11"
"180.0","140.0","2.748","Deep","11"
"200.0","140.0","3.273","Deep","11"
"220.0","140.0","3.058","Deep","11"
"240.0","140.0","2.183","Deep","11"
"260.0","140.0","0.894","Deep","11"
"280.0","140.0","-0.464","Deep","11"
"300.0","140.0","-1.548","Deep","11"
"20.0","160.0","-3.638","Deep","11"
"40.0","160.0","-3.399","Deep","11"
"60.0","160.0","-2.889","Deep","11"
"80.0","160.0","-2.079","Deep","11"
"100.0","160.0","-0.982","Deep","11"
"120.0","160.0","0.303","Deep","11"
"140.0","160.0","1.591","Deep","11"
"160.0","160.0","2.64","Deep","11"
"180.0","160.0","3.223","Deep","11"
"200.0","160.0","3.196","Deep","11"
"220.0","160.0","2.555","Deep","11"
"240.0","160.0","1.447","Deep","11"
"260.0","160.0","0.135","Deep","11"
"280.0","160.0","-1.068","Deep","11"
"300.0","160.0","-1.89","Deep","11"
"20.0","180.0","-1.528","Deep","11"
"40.0","180.0","-1.254","Deep","11"
"60.0","180.0","-0.714","Deep","11"
"80.0","180.0","0.059","Deep","11"
"100.0","180.0","0.988","Deep","11"
"120.0","180.0","1.942","Deep","11"
"140.0","180.0","2.748","Deep","11"
"160.0","180.0","3.223","Deep","11"
"180.0","180.0","3.229","Deep","11"
"200.0","180.0","2.721","Deep","11"
"220.0","180.0","1.771","Deep","11"
"240.0","180.0","0.564","Deep","11"
"260.0","180.0","-0.648","Deep","11"
"280.0","180.0","-1.605","Deep","11"
"300.0","180.0","-2.111","Deep","11"
"20.0","200.0","0.768","Deep","11"
"40.0","200.0","0.988","Deep","11"
"60.0","200.0","1.399","Deep","11"
"80.0","200.0","1.942","Deep","11"
"100.0","200.0","2.521","Deep","11"
"120.0","200.0","3.01","Deep","11"
"140.0","200.0","3.273","Deep","11"
"160.0","200.0","3.196","Deep","11"
"180.0","200.0","2.721","Deep","11"
"200.0","200.0","1.877","Deep","11"
"220.0","200.0","0.783","Deep","11"
"240.0","200.0","-0.368","Deep","11"
"260.0","200.0","-1.359","Deep","11"
"280.0","200.0","-1.994","Deep","11"
"300.0","200.0","-2.157","Deep","11"
"20.0","220.0","2.521","Deep","11"
"40.0","220.0","2.64","Deep","11"
"60.0","220.0","2.846","Deep","11"
"80.0","220.0","3.078","Deep","11"
"100.0","220.0","3.252","Deep","11"
"120.0","220.0","3.274","Deep","11"
"140.0","220.0","3.058","Deep","11"
"160.0","220.0","2.555","Deep","11"
"180.0","220.0","1.771","Deep","11"
"200.0","220.0","0.783","Deep","11"
"220.0","220.0","-0.271","Deep","11"
"240.0","220.0","-1.219","Deep","11"
"260.0","220.0","-1.89","Deep","11"
"280.0","220.0","-2.162","Deep","11"
"300.0","220.0","-1.992","Deep","11"
"20.0","240.0","3.273","Deep","11"
"40.0","240.0","3.286","Deep","11"
"60.0","240.0","3.286","Deep","11"
"80.0","240.0","3.229","Deep","11"
"100.0","240.0","3.058","Deep","11"
"120.0","240.0","2.721","Deep","11"
"140.0","240.0","2.183","Deep","11"
"160.0","240.0","1.447","Deep","11"
"180.0","240.0","0.564","Deep","11"
"200.0","240.0","-0.368","Deep","11"
"220.0","240.0","-1.219","Deep","11"
"240.0","240.0","-1.85","Deep","11"
"260.0","240.0","-2.149","Deep","11"
"280.0","240.0","-2.063","Deep","11"
"300.0","240.0","-1.61","Deep","11"
"20.0","260.0","2.938","Deep","11"
"40.0","260.0","2.87","Deep","11"
"60.0","260.0","2.721","Deep","11"
"80.0","260.0","2.466","Deep","11"
"100.0","260.0","2.083","Deep","11"
"120.0","260.0","1.556","Deep","11"
"140.0","260.0","0.894","Deep","11"
"160.0","260.0","0.135","Deep","11"
"180.0","260.0","-0.648","Deep","11"
"200.0","260.0","-1.359","Deep","11"
"220.0","260.0","-1.89","Deep","11"
"240.0","260.0","-2.149","Deep","11"
"260.0","260.0","-2.083","Deep","11"
"280.0","260.0","-1.692","Deep","11"
"300.0","260.0","-1.044","Deep","11"
"20.0","280.0","1.771","Deep","11"
"40.0","280.0","1.664","Deep","11"
"60.0","280.0","1.447","Deep","11"
"80.0","280.0","1.116","Deep","11"
"100.0","280.0","0.673","Deep","11"
"120.0","280.0","0.135","Deep","11"
"140.0","280.0","-0.464","Deep","11"
"160.0","280.0","-1.068","Deep","11"
"180.0","280.0","-1.605","Deep","11"
"200.0","280.0","-1.994","Deep","11"
"220.0","280.0","-2.162","Deep","11"
"240.0","280.0","-2.063","Deep","11"
"260.0","280.0","-1.692","Deep","11"
"280.0","280.0","-1.095","Deep","11"
"300.0","280.0","-0.364","Deep","11"
"20.0","300.0","0.241","Deep","11"
"40.0","300.0","0.135","Deep","11"
"60.0","300.0","-0.071","Deep","11"
"80.0","300.0","-0.368","Deep","11"
"100.0","300.0","-0.737","Deep","11"
"120.0","300.0","-1.145","Deep","11"
"140.0","300.0","-1.548","Deep","11"
"160.0","300.0","-1.89","Deep","11"
"180.0","300.0","-2.111","Deep","11"
"200.0","300.0","-2.157","Deep","11"
"220.0","300.0","-1.992","Deep","11"
"240.0","300.0","-1.61","Deep","11"
"260.0","300.0","-1.044","Deep","11"
"280.0","300.0","-0.364","Deep","11"
"300.0","300.0","0.331","Deep","11"
"20.0","20.0","4.787","Deep","12"
"40.0","20.0","5.851","Deep","12"
"60.0","20.0","5.301","Deep","12"
"80.0","20.0","3.148","Deep","12"
"100.0","20.0","0.17","Deep","12"
"120.0","20.0","-2.598","Deep","12"
"140.0","20.0","-4.285","Deep","12"
"160.0","20.0","-4.472","Deep","12"
"180.0","20.0","-3.279","Deep","12"
"200.0","20.0","-1.25","Deep","12"
"220.0","20.0","0.879","Deep","12"
"240.0","20.0","2.448","Deep","12"
"260.0","20.0","3.062","Deep","12"
"280.0","20.0","2.672","Deep","12"
"300.0","20.0","1.539","Deep","12"
"20.0","40.0","5.851","Deep","12"
"40.0","40.0","5.765","Deep","12"
"60.0","40.0","4.656","Deep","12"
"80.0","40.0","2.368","Deep","12"
"100.0","40.0","-0.484","Deep","12"
"120.0","40.0","-2.999","Deep","12"
"140.0","40.0","-4.413","Deep","12"
"160.0","40.0","-4.385","Deep","12"
"180.0","40.0","-3.071","Deep","12"
"200.0","40.0","-1.019","Deep","12"
"220.0","40.0","1.061","Deep","12"
"240.0","40.0","2.542","Deep","12"
"260.0","40.0","3.066","Deep","12"
"280.0","40.0","2.609","Deep","12"
"300.0","40.0","1.445","Deep","12"
"20.0","60.0","5.301","Deep","12"
"40.0","60.0","4.656","Deep","12"
"60.0","60.0","3.148","Deep","12"
"80.0","60.0","0.868","Deep","12"
"100.0","60.0","-1.644","Deep","12"
"120.0","60.0","-3.651","Deep","12"
"140.0","60.0","-4.559","Deep","12"
"160.0","60.0","-4.148","Deep","12"
"180.0","60.0","-2.635","Deep","12"
"200.0","60.0","-0.565","Deep","12"
"220.0","60.0","1.402","Deep","12"
"240.0","60.0","2.706","Deep","12"
"260.0","60.0","3.055","Deep","12"
"280.0","60.0","2.473","Deep","12"
"300.0","60.0","1.253","Deep","12"
"20.0","80.0","3.148","Deep","12"
"40.0","80.0","2.368","Deep","12"
"60.0","80.0","0.868","Deep","12"
"80.0","80.0","-1.089","Deep","12"
"100.0","80.0","-2.999","Deep","12"
"120.0","80.0","-4.285","Deep","12"
"140.0","80.0","-4.535","Deep","12"
"160.0","80.0","-3.665","Deep","12"
"180.0","80.0","-1.949","Deep","12"
"200.0","80.0","0.087","Deep","12"
"220.0","80.0","1.855","Deep","12"
"240.0","80.0","2.892","Deep","12"
"260.0","80.0","2.994","Deep","12"
"280.0","80.0","2.245","Deep","12"
"300.0","80.0","0.963","Deep","12"
"20.0","100.0","0.17","Deep","12"
"40.0","100.0","-0.484","Deep","12"
"60.0","100.0","-1.644","Deep","12"
"80.0","100.0","-2.999","Deep","12"
"100.0","100.0","-4.117","Deep","12"
"120.0","100.0","-4.581","Deep","12"
"140.0","100.0","-4.148","Deep","12"
"160.0","100.0","-2.856","Deep","12"
"180.0","100.0","-1.019","Deep","12"
"200.0","100.0","0.879","Deep","12"
"220.0","100.0","2.346","Deep","12"
"240.0","100.0","3.034","Deep","12"
"260.0","100.0","2.838","Deep","12"
"280.0","100.0","1.906","Deep","12"
"300.0","100.0","0.576","Deep","12"
"20.0","120.0","-2.598","Deep","12"
"40.0","120.0","-2.999","Deep","12"
"60.0","120.0","-3.651","Deep","12"
"80.0","120.0","-4.285","Deep","12"
"100.0","120.0","-4.581","Deep","12"
"120.0","120.0","-4.276","Deep","12"
"140.0","120.0","-3.279","Deep","12"
"160.0","120.0","-1.716","Deep","12"
"180.0","120.0","0.087","Deep","12"
"200.0","120.0","1.712","Deep","12"
"220.0","120.0","2.776","Deep","12"
"240.0","120.0","3.055","Deep","12"
"260.0","120.0","2.543","Deep","12"
"280.0","120.0","1.445","Deep","12"
"300.0","120.0","0.106","Deep","12"
"20.0","140.0","-4.285","Deep","12"
"40.0","140.0","-4.413","Deep","12"
"60.0","140.0","-4.559","Deep","12"
"80.0","140.0","-4.535","Deep","12"
"100.0","140.0","-4.148","Deep","12"
"120.0","140.0","-3.279","Deep","12"
"140.0","140.0","-1.949","Deep","12"
"160.0","140.0","-0.343","Deep","12"
"180.0","140.0","1.235","Deep","12"
"200.0","140.0","2.448","Deep","12"
"220.0","140.0","3.034","Deep","12"
"240.0","140.0","2.884","Deep","12"
"260.0","140.0","2.079","Deep","12"
"280.0","140.0","0.866","Deep","12"
"300.0","140.0","-0.42","Deep","12"
"20.0","160.0","-4.472","Deep","12"
"40.0","160.0","-4.385","Deep","12"
"60.0","160.0","-4.148","Deep","12"
"80.0","160.0","-3.665","Deep","12"
"100.0","160.0","-2.856","Deep","12"
"120.0","160.0","-1.716","Deep","12"
"140.0","160.0","-0.343","Deep","12"
"160.0","160.0","1.061","Deep","12"
"180.0","160.0","2.236","Deep","12"
"200.0","160.0","2.939","Deep","12"
"220.0","160.0","3.02","Deep","12"
"240.0","160.0","2.473","Deep","12"
"260.0","160.0","1.445","Deep","12"
"280.0","160.0","0.199","Deep","12"
"300.0","160.0","-0.957","Deep","12"
"20.0","180.0","-3.279","Deep","12"
"40.0","180.0","-3.071","Deep","12"
"60.0","180.0","-2.635","Deep","12"
"80.0","180.0","-1.949","Deep","12"
"100.0","180.0","-1.019","Deep","12"
"120.0","180.0","0.087","Deep","12"
"140.0","180.0","1.235","Deep","12"
"160.0","180.0","2.236","Deep","12"
"180.0","180.0","2.892","Deep","12"
"200.0","180.0","3.055","Deep","12"
"220.0","180.0","2.672","Deep","12"
"240.0","180.0","1.816","Deep","12"
"260.0","180.0","0.673","Deep","12"
"280.0","180.0","-0.502","Deep","12"
"300.0","180.0","-1.446","Deep","12"
"20.0","200.0","-1.25","Deep","12"
"40.0","200.0","-1.019","Deep","12"
"60.0","200.0","-0.565","Deep","12"
"80.0","200.0","0.087","Deep","12"
"100.0","200.0","0.879","Deep","12"
"120.0","200.0","1.712","Deep","12"
"140.0","200.0","2.448","Deep","12"
"160.0","200.0","2.939","Deep","12"
"180.0","200.0","3.055","Deep","12"
"200.0","200.0","2.732","Deep","12"
"220.0","200.0","1.994","Deep","12"
"240.0","200.0","0.963","Deep","12"
"260.0","200.0","-0.163","Deep","12"
"280.0","200.0","-1.157","Deep","12"
"300.0","200.0","-1.818","Deep","12"
"20.0","220.0","0.879","Deep","12"
"40.0","220.0","1.061","Deep","12"
"60.0","220.0","1.402","Deep","12"
"80.0","220.0","1.855","Deep","12"
"100.0","220.0","2.346","Deep","12"
"120.0","220.0","2.776","Deep","12"
"140.0","220.0","3.034","Deep","12"
"160.0","220.0","3.02","Deep","12"
"180.0","220.0","2.672","Deep","12"
"200.0","220.0","1.994","Deep","12"
"220.0","220.0","1.06","Deep","12"
"240.0","220.0","0.015","Deep","12"
"260.0","220.0","-0.957","Deep","12"
"280.0","220.0","-1.676","Deep","12"
"300.0","220.0","-2.009","Deep","12"
"20.0","240.0","2.448","Deep","12"
"40.0","240.0","2.542","Deep","12"
"60.0","240.0","2.706","Deep","12"
"80.0","240.0","2.892","Deep","12"
"100.0","240.0","3.034","Deep","12"
"120.0","240.0","3.055","Deep","12"
"140.0","240.0","2.884","Deep","12"
"160.0","240.0","2.473","Deep","12"
"180.0","240.0","1.816","Deep","12"
"200.0","240.0","0.963","Deep","12"
"220.0","240.0","0.015","Deep","12"
"240.0","240.0","-0.886","Deep","12"
"260.0","240.0","-1.591","Deep","12"
"280.0","240.0","-1.976","Deep","12"
"300.0","240.0","-1.973","Deep","12"
"20.0","260.0","3.062","Deep","12"
"40.0","260.0","3.066","Deep","12"
"60.0","260.0","3.055","Deep","12"
"80.0","260.0","2.994","Deep","12"
"100.0","260.0","2.838","Deep","12"
"120.0","260.0","2.543","Deep","12"
"140.0","260.0","2.079","Deep","12"
"160.0","260.0","1.445","Deep","12"
"180.0","260.0","0.673","Deep","12"
"200.0","260.0","-0.163","Deep","12"
"220.0","260.0","-0.957","Deep","12"
"240.0","260.0","-1.591","Deep","12"
"260.0","260.0","-1.96","Deep","12"
"280.0","260.0","-1.997","Deep","12"
"300.0","260.0","-1.694","Deep","12"
"20.0","280.0","2.672","Deep","12"
"40.0","280.0","2.609","Deep","12"
"60.0","280.0","2.473","Deep","12"
"80.0","280.0","2.245","Deep","12"
"100.0","280.0","1.906","Deep","12"
"120.0","280.0","1.445","Deep","12"
"140.0","280.0","0.866","Deep","12"
"160.0","280.0","0.199","Deep","12"
"180.0","280.0","-0.502","Deep","12"
"200.0","280.0","-1.157","Deep","12"
"220.0","280.0","-1.676","Deep","12"
"240.0","280.0","-1.976","Deep","12"
"260.0","280.0","-1.997","Deep","12"
"280.0","280.0","-1.725","Deep","12"
"300.0","280.0","-1.199","Deep","12"
"20.0","300.0","1.539","Deep","12"
